,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
M7H6-3,0.8708143861099628,0.03141794129805705,0.027800744109136008,0.03379495659363373,0.03617197188921042,0.4940327,0.49569735,0.28869084,0.2888785,-0.001286643942363183,0.5031691,0.48907226,0.2930792,0.2932364,0.01914525857614825,0.4666334,0.5046311,0.28641072,0.29298744,-0.0412779195178405,0.49794886,0.49815995,0.28995848,0.27746704,0.03350504837829314,0.49989545,0.49409202,0.28311825,0.28623068,0.018987401936519904,2.903839121006693,1.5082954622408502,3.1457942373266694,1.5351764460450592,3.410428206901733,1.0789283939206398,3.2125168958543027,0.9620028480024987,2.969642594924692,1.5528960094944146,2.7000945085287826,1.209454058117514,2.511292680719441,1.2338380931816046,2.694031677847221,1.3156902760143858,2.719091630213524,1.1311070506518637,2.853482291632627,1.1697615890656454,0.003370502815602962,0.01258555929403429,0.019952906911879554,0.025703509276712017,0.03416695537117614,0.03846326993578037,0.04367169501842815,0.047509997005302375,0.05367750825499166,0.054231429449425814,0.4389786720275879,0.03566697984933853,0.03330586478114128,0.032298896461725235,0.031371258199214935,0.03075302764773369,0.03016316145658493,0.029953721910715103,0.029496828094124794,0.028999727219343185,0.028857162222266197,0.0282526183873415,0.02820909395813942,0.02805931121110916,0.027924079447984695,0.02785615436732769,0.027696911245584488,0.027507781982421875,0.027403051033616066,0.02724578231573105,0.0119999999999904,0.012711111111100943,0.01109999999999112,0.01309999999998952,0.01219999999999024,0.01309999999998952,0.01239999999999008,0.0104999999999916,0.01219999999999024,0.01259999999998992,0.0079999999999936,0.0089999999999928,0.008333333333326667,0.00859999999999312,0.008266666666660054,0.00919999999999264,0.008866666666659574,0.007266666666660854,0.008654545454538531,0.008581818181811316,17.58,763.075484,121.0964,0.2467,0.2624
M7H6-4,0.871434477056635,0.028627532038032245,0.02997106242248863,0.034621744522529974,0.03534518396031418,0.49470803,0.49459988,0.2888606,0.288884,0.000778965971605405,0.4619618,0.5062718,0.28652713,0.27424735,0.027498020522753158,0.5017662,0.5343951,0.2852809,0.29202604,0.012891055568323127,0.47899526,0.50338984,0.28632456,0.3015552,-0.024207840852098445,0.5078448,0.47569135,0.2881176,0.2753595,-0.0225298889413001,2.922012532991278,1.5861886336721225,3.1357089962460254,1.5341238500895125,3.4073606654630724,1.0894531751425502,3.2027443957360555,1.0525803587397382,3.004715060370473,1.7498400251348958,2.68107203762227,1.1398321587052178,2.6558771606800224,1.1590635965017717,2.5656151158508926,1.2150060769282522,2.8628231254464285,1.3393651200561165,2.736431792013204,1.1544854135273726,0.0033634887497100445,0.012506438004474166,0.02016520607511726,0.025435523630916574,0.03395334756574628,0.038148370939142674,0.04410278790166267,0.047981317009306114,0.053446249051500104,0.05423060440575744,0.43156659603118896,0.033733949065208435,0.0330812893807888,0.033035729080438614,0.03220576047897339,0.031348977237939835,0.030818363651633263,0.030362335965037346,0.03014431893825531,0.029710210859775543,0.029294682666659355,0.028897151350975037,0.0287792906165123,0.0286260973662138,0.0285019651055336,0.02836211398243904,0.02815660461783409,0.028122859075665474,0.027669306844472885,0.027582425624132156,0.012236513040361724,0.012951053947828103,0.013062700964619724,0.010952572347258077,0.010651125401920699,0.0138665594855194,0.012560289389057427,0.012660771704169887,0.01225884244372005,0.010651125401920699,0.007837620578771834,0.008038585208996753,0.008306538049296645,0.009043408360121347,0.00864147909967151,0.008574490889596536,0.00864147909967151,0.008172561629146698,0.008330897398414817,0.009207833966669009,17.95,769.004827,120.45219,0.2474,0.2548
M7H7-1,0.860892930963208,0.03699875981810666,0.03214138073584126,0.03524183546920215,0.034725093013642,0.49349985,0.49513704,0.28863537,0.28830943,0.0005203560799438482,0.4995231,0.48738283,0.29409283,0.30190915,-0.002850903699736838,0.49721593,0.49506786,0.28490433,0.2835312,0.0035982579354120374,0.48272654,0.51175505,0.29427218,0.28098404,0.01432051674777844,0.50617015,0.5046156,0.28026205,0.29463965,-0.02610597771232869,2.7331272771282613,1.3294530659693193,2.7919630288187274,1.4252399816153376,3.390695209470287,1.0729770911428982,3.2174488418841687,1.053248533665128,3.0411961296155123,1.5489256902605304,2.696083221404486,1.0750424497887516,2.609885028663594,1.202282569690294,2.4569406775257714,1.1019284757370167,2.8297757929974594,1.2156889026347955,2.84733314080482,1.1644900573980685,0.0033861753566028717,0.012573578308068826,0.02008405062085551,0.025783233754947028,0.034064141746558974,0.03873777804989634,0.04382469441935852,0.047602040208919026,0.05358864857418377,0.053688992293942465,0.44197478890419006,0.035682883113622665,0.03339747339487076,0.033099591732025146,0.03194819763302803,0.03120831400156021,0.03097207471728325,0.02989405207335949,0.029239438474178314,0.02921443246304989,0.028334544971585274,0.02768523059785366,0.027656134217977524,0.027475086972117424,0.027426425367593765,0.027051877230405807,0.02700929157435894,0.026969335973262787,0.02691328525543213,0.02684752829372883,0.012464916625382847,0.010979032524343834,0.012815750371461505,0.012351411589886813,0.012072808320941996,0.012258543833571873,0.011794205051997181,0.012722882615146565,0.012630014858831628,0.011979940564627058,0.009224863793950551,0.007800891530454828,0.007243684992565198,0.00891530460623409,0.008543833580974335,0.008234274393257876,0.008420009905887751,0.009039128281320674,0.008982844792644955,0.008374983114947176,16.55,755.271117,119.26784,0.2575,0.2627
M7H7-2,0.861099627945432,0.032864820173625464,0.03606862339809839,0.03617197188921042,0.03379495659363373,0.49458304,0.49555117,0.28821123,0.28869867,-0.0023012246144206478,0.52228105,0.5053299,0.291844,0.27674675,0.01703943386109906,0.4756447,0.5075761,0.28530356,0.29558718,0.05310045323164449,0.47665504,0.4852058,0.29178536,0.2891083,-0.009176628977654746,0.4869098,0.49054062,0.2942978,0.29052582,-0.007857868352833535,2.843570270504457,1.4304487367261096,2.650791755344298,1.367534718877189,3.29442137812436,1.076204606376391,3.4063212809195154,1.1344089157070165,2.6964012527018606,1.3493017649811687,2.7460690527232035,1.2105346198485971,2.7233209038377586,1.389041109688921,2.4524957110356347,1.1676850102034468,2.8288030962806694,1.2372648592242417,2.836523683543725,1.299391821961818,0.0034946387708958437,0.012562638545984913,0.019776827017936646,0.025622807331414775,0.033801386609961855,0.03828256650633243,0.04377073397637413,0.04781401910720584,0.05385764841991553,0.05435006704731137,0.44969305396080017,0.032404422760009766,0.030497990548610687,0.02991906739771366,0.029885975643992424,0.029848648235201836,0.02954932488501072,0.029213158413767815,0.029057258740067482,0.028987428173422813,0.02871115505695343,0.02867554873228073,0.0285679642111063,0.028327226638793945,0.028301965445280075,0.02824726700782776,0.028049716725945473,0.02751035802066326,0.027289435267448425,0.027263056486845016,0.012566137566128217,0.012152777777768735,0.013113839285704528,0.012090773809514814,0.012648809523800113,0.010974702380944215,0.011718749999991281,0.012462797619038346,0.011253720238086865,0.012927827380942763,0.008742559523803019,0.007812499999994187,0.007998511904755954,0.008928571428564786,0.008990575396818709,0.008370535714279486,0.008308531746025563,0.008618551587295175,0.008928571428564786,0.008049242424236436,16.54,749.64837,121.68133,0.2772,0.2854
M7H7-3,0.8616163704009921,0.035551880942538236,0.032864820173625464,0.03493178999586606,0.03503513848697809,0.49371007,0.49540642,0.28811792,0.28843567,-0.0031412918913460213,0.5045377,0.50576466,0.29381248,0.29836145,0.04267459558948611,0.4765685,0.48014605,0.30136886,0.29092097,-0.03501268290478038,0.50321114,0.5144419,0.28887543,0.28409728,0.01672597415257068,0.4948198,0.49040046,0.28323328,0.28543743,0.04456449499608648,2.7199289324746125,1.3041563601002149,2.863683361814711,1.4484680671766204,3.291580204480487,1.0699484559083203,3.231017725083278,1.0161204955012093,2.894874996032857,1.4688394925988977,2.9275794841125413,1.3647043266169663,2.5756387855738305,1.250503604493971,2.7394296455615645,1.4661559491857974,2.8866851180363042,1.2553302596345988,2.7992475774809042,1.2409482845540762,0.003331929868334191,0.012421531578828816,0.019858163401444702,0.02578217183609608,0.033781922331207345,0.038217564797632476,0.04328216750441398,0.04806434453852858,0.05394157080654188,0.05465196667030528,0.45170995593070984,0.03268829360604286,0.03207235038280487,0.03180203214287758,0.030970415100455284,0.030297962948679924,0.029531432315707207,0.02883828990161419,0.028558693826198578,0.02848220430314541,0.028351588174700737,0.028348753228783607,0.027930228039622307,0.02766326628625393,0.02751336432993412,0.02729075960814953,0.027268890291452408,0.026903046295046806,0.02689063362777233,0.026887841522693634,0.012944983818760558,0.011949215832702054,0.011389096340544146,0.012135922330088023,0.010268857356228327,0.012696041822245933,0.01381628080656175,0.012322628827473994,0.011575802837930116,0.012789395070938918,0.008899676375397883,0.008339556883239976,0.007654966392824754,0.008899676375397883,0.008215085884982662,0.008464027881497289,0.008775205377140572,0.008526263380625945,0.007943512797875798,0.009029805146303258,16.35,761.809778,122.39323,0.29,0.296
M7H7-4,0.8616163704009921,0.033588259611409675,0.03482844150475403,0.035551880942538236,0.03441504754030591,0.49605492,0.49491546,0.28848985,0.28860936,-0.0024356432557861916,0.47943714,0.47976533,0.29051256,0.29740113,-0.009206742326607465,0.49120647,0.5187597,0.28856307,0.28537863,0.07520254872440424,0.4858196,0.5078587,0.28680468,0.28778437,-0.05779859391136284,0.46520913,0.49681887,0.2908106,0.28391686,0.054843546736961554,2.8029133364780408,1.4440274546323553,2.712493977742589,1.3967754873122875,3.294029543537955,1.05569202202579,3.382099550578861,1.205526657468078,2.9458355107858907,1.4860036976894364,2.7474642617898386,1.1445093571697693,2.553007357756772,1.3134802451185585,2.4382898120167917,1.1574149046292117,2.711453365026926,1.148322165023716,2.796196214318563,1.1593435335158235,0.0034441265250728993,0.012501410126244757,0.020232320435378613,0.02559421865332089,0.03423102824696524,0.03837423554065095,0.043522478266963385,0.047877631808345894,0.05391980911163756,0.05363607461875314,0.4473460912704468,0.036533087491989136,0.032182857394218445,0.031195497140288353,0.03103778138756752,0.029643138870596886,0.028885604813694954,0.02877548523247242,0.028773771598935127,0.028752850368618965,0.028741318732500076,0.02870885469019413,0.028590215370059013,0.02844039537012577,0.028085438534617424,0.027715414762496948,0.027117623016238213,0.02658839523792267,0.026574060320854187,0.026312096044421196,0.013110945149770311,0.013110945149770311,0.01185586258400907,0.012976101568324887,0.012976101568324887,0.010735623599693251,0.011949215832702054,0.0116691560866231,0.012415982076166978,0.010922330097079222,0.008028379387596693,0.008152850385854005,0.008464027881497289,0.009646502364941762,0.00771720189195341,0.008650734378883258,0.007654966392824754,0.008837440876269228,0.008758232059196392,0.008894018602749824,15.99,746.474612,120.61398,0.2546,0.2842
M7H8-1,0.8515915667631253,0.03875568416701116,0.03968582058701943,0.03493178999586606,0.03503513848697809,0.49488223,0.49467048,0.28849328,0.28796166,0.001413179476340253,0.5054309,0.48748022,0.29114953,0.28917578,-0.05067922251092947,0.48666158,0.5227092,0.29582113,0.2973676,-0.01097909973832614,0.47376966,0.50210613,0.28287876,0.28959686,-0.020432612145085505,0.48561049,0.49462524,0.2860301,0.2925271,0.0609506918946561,2.6124097855959123,1.304089124813198,2.757004324381967,1.3309105862801103,3.2910353617898322,0.9563725098654712,3.352056343527276,1.0360756647527645,2.5367847307188094,1.2562072135301687,2.811050043618619,1.2008320666403602,2.5110884283005555,1.1247673412407182,2.443870201821723,1.2568141350180557,2.688796434496093,1.0823194540004195,2.727272216919904,1.0986157968179668,0.003479358938191002,0.01245016426574481,0.020125352451149412,0.02595413694434369,0.034227876367077595,0.03881179369834511,0.043643490344816266,0.047900518097592215,0.05323672925333345,0.0535039129727398,0.4518774747848511,0.0333709716796875,0.030885500833392143,0.03042398765683174,0.030290061607956886,0.029998913407325745,0.02964576706290245,0.0296261478215456,0.029300536960363388,0.02895023114979267,0.02882448025047779,0.02880246937274933,0.028708914294838905,0.02797229029238224,0.02738909423351288,0.027068043127655983,0.027006959542632103,0.026657652109861374,0.02664502151310444,0.026555435732007027,0.012844320643754596,0.012380068090365877,0.012534818941495449,0.011925487465172755,0.0134052924790993,0.010532729805006594,0.012447771587735064,0.01183844011141237,0.012621866295255834,0.011316155988850059,0.008008356545955426,0.009227019498600816,0.008646703806864916,0.007892293407608246,0.008066388115129016,0.007718198700087477,0.008124419684302605,0.008704735376038506,0.00962268928842075,0.008863003291966478,15.45,752.442571,118.698,0.2644,0.2774
M7H8-2,0.8524183546920215,0.04071930549813973,0.03689541132699463,0.03544853245142621,0.034518396031417944,0.49292806,0.496783,0.28937048,0.28867427,-0.003141862866946074,0.49486196,0.4980857,0.28256336,0.29011047,0.023498053456307743,0.5012639,0.47201255,0.27626786,0.29381087,0.018007759374682505,0.50469315,0.4834956,0.29297552,0.28282288,0.009862010779697053,0.49788228,0.5058104,0.2861332,0.2855501,0.02584987678109489,2.5311656735578025,1.2672374238210562,2.6681329277267145,1.3247702668056844,3.229652769875709,1.0653359346575344,3.4277486799159917,1.0563183461495047,2.8492713048474174,1.4561015457639417,2.8559632291848946,1.3586802804964013,2.557876274860654,1.2249147605555304,2.706820327536447,1.4292905980223705,2.7212615626928462,0.9734868688796364,2.7337040219385855,1.088923527487898,0.003348618898166768,0.012536234779173159,0.01984459922373598,0.02573242714941233,0.03390051213300957,0.03872737684614258,0.04344918104589961,0.04799785735741735,0.05378062476971771,0.05401590113065829,0.4598040282726288,0.032582078129053116,0.03192667290568352,0.0315176323056221,0.03149169310927391,0.03149169310927391,0.02955593727529049,0.029439007863402367,0.028522860258817673,0.02825377881526947,0.027061335742473602,0.026889534667134285,0.026889534667134285,0.02688021771609783,0.026848461478948593,0.02668687142431736,0.0261441171169281,0.026124287396669388,0.026052067056298256,0.025838065892457962,0.010893246187356206,0.012215997510106602,0.012254901960775732,0.012342436974781273,0.012429971988786814,0.012517507002792356,0.013042717086825601,0.011904761904753569,0.012867647058814519,0.011642156862736945,0.008345004668528236,0.00927871148458734,0.009045284780572564,0.00840336134453193,0.007994864612506073,0.00781979458449499,0.00898692810456887,0.0086951447245504,0.0082760376877966,0.007830404889222936,15.82,745.904023,119.46277,0.2876,0.2886
M7H8-3,0.8520049607275734,0.03947912360479537,0.0385489871847871,0.03307151715584952,0.03689541132699463,0.49300748,0.49821958,0.2884965,0.28832442,-0.001524756354169714,0.49182734,0.48668912,0.28799805,0.29225907,0.06068201980997234,0.5153011,0.47593948,0.28693822,0.29695383,0.016989512232557402,0.4910442,0.4637447,0.29144844,0.28200507,-0.04574846232428924,0.49699393,0.4981484,0.29134214,0.2870538,-0.0035177096699016194,2.665780505255374,1.221920921169198,2.6974220897163197,1.250222444632657,3.392448090614721,1.1014403989706072,3.3356695825618843,0.9755715291665932,2.740454020741591,1.3682509686021895,2.9674623877411777,1.2995889254865125,2.477573867821241,1.2291632882473988,2.7838217401736514,1.4211873614184654,2.71310407765864,1.1109637827250023,2.69845206989836,1.1136567812666773,0.0034005935253420888,0.01254551413305912,0.02017505088863432,0.025790089269338432,0.03413522395509172,0.03834913361536311,0.04369356773675618,0.047835316261211284,0.05351048892176229,0.053898355026774786,0.45669102668762207,0.03351500630378723,0.03305494412779808,0.031095657497644424,0.03095848858356476,0.029378900304436684,0.0288908239454031,0.02884754352271557,0.02818268910050392,0.02805047109723091,0.02791784703731537,0.027783909812569618,0.02773354947566986,0.027349529787898064,0.027224933728575706,0.027153190225362778,0.02706047147512436,0.0265619195997715,0.026444541290402412,0.026104511693120003,0.011793916821841548,0.012259466170072135,0.012307960893846153,0.012220670391052919,0.01256983240222586,0.011522346368707038,0.010736731843567921,0.012744413407812329,0.013617318435744681,0.012220670391052919,0.009951117318428805,0.008379888268150573,0.00867085661079469,0.008961824953438807,0.008263500931092927,0.008147113594035279,0.008554469273737044,0.007972532588448808,0.007427628237678917,0.008316404266119128,16.57,743.036773,118.20068,0.2749,0.2787
M7H8-4,0.8512815212897892,0.04030591153369161,0.03844563869367507,0.03441504754030591,0.035551880942538236,0.49442285,0.49367055,0.28881234,0.28806165,-0.0016871974724791759,0.4825829,0.5244459,0.29444534,0.30777395,0.00038812768470515736,0.5019014,0.4953299,0.27460286,0.29171282,-1.3052260848805971e-07,0.4875119,0.50437725,0.28873608,0.28020042,0.024731853915775908,0.49181083,0.505469,0.29248187,0.28333548,0.022393848459848625,2.6148039715710154,1.2994003293432974,2.62904014398109,1.35677414973123,3.3398666124840664,1.099388181752729,3.3264897957409416,1.0264753700615588,2.6506726492375905,1.3902909283880598,2.750087748110376,1.1259603050118738,2.4258287010325184,1.1277257510836318,2.5134289523560533,1.1811183229703115,2.817258338225138,1.2186461613009827,2.7564656176153686,1.1161277448160534,0.0034796174658004164,0.01268203485285081,0.019814281197238975,0.02566534820038301,0.034080265363711754,0.03839361886182354,0.04368985616189096,0.04788389144428734,0.05390796986021871,0.05373644992512782,0.4535279870033264,0.0331941619515419,0.032967157661914825,0.032948803156614304,0.03246239200234413,0.031302355229854584,0.03004811890423298,0.029563002288341522,0.029209686443209648,0.0278366319835186,0.02755511924624443,0.027529694139957428,0.027308212593197823,0.026864465326070786,0.026778491213917732,0.02645956724882126,0.026368673890829086,0.026283524930477142,0.026111027225852013,0.025680962949991226,0.01173654544049837,0.01281754304686006,0.01268241834606485,0.013029881862395393,0.01224808895065167,0.010771369006246858,0.01224808895065167,0.012769284225147485,0.011900625434321126,0.011726893676155854,0.008397034977988143,0.008223303219822871,0.007354644428996511,0.008802409080373776,0.007933750289547417,0.00914987259670432,0.008628677322208504,0.00816539263376778,0.008086423652783566,0.010108029565979455,16.5,748.989051,117.67658,0.2602,0.2694
